,0,1,2,3,4
0,12699,826,"['And while some politicians say the higher number of infections is due to increased testing, that is not the case, said Michael Osterholm, director of the Center for Infectious Disease Research & Policy at the University of Minnesota.']",['Michael Osterholm'],University of Minnesota
0,12712,840,"['Katherine Howard, who graduated in 2020 from Syracuse University, says, ""There is no rulebook on how to begin a career in the middle of a global pandemic,"" but if there is one thing she has learned over the last few months, it\'s to be flexible and patient as the country begins to reopen its doors.']",['Katherine Howard'],Syracuse University
0,12718,847,"['And while some politicians say the higher number of cases is due to increased testing, that is not the case, said Michael Osterholm, director of the Center for Infectious Disease Research & Policy at the University of Minnesota.']",['Michael Osterholm'],University of Minnesota
0,12719,848,"['""Going out in public without a mask is like driving drunk,"" said Dr. Jonathan Reiner, a cardiologist and professor of medicine at George Washington University.']",['Jonathan Reiner'],George Washington University
0,12760,899,"['Similarly, while some politicians say that increased testing is the cause of increased positive cases, that is not necessarily so, says Michael Osterholm, director of the Center for Infectious Disease Research & Policy at the University of Minnesota.']",['Michael Osterholm'],University of Minnesota
0,12793,939,"['We need empathy because it motivates us to take action when we see that people are suffering, said Sarah Konrath, an associate professor of philanthropic studies at the Indiana University Lilly Family School of Philanthropy.']",['Sarah Konrath'],Indiana University
0,12817,978,"['""So far, this has been a very successful election,"" Kentucky Republican secretary of state Michael Adams said at a state Board of Elections meeting Tuesday.']",['Michael Adams'],Pennsylvania State University
0,12830,993,"['""Two weeks ago, we had 17 states with increasing cases,"" said Michael Osterholm, director of the Center for Infectious Disease Research & Policy at the University of Minnesota.']",['Michael Osterholm'],University of Minnesota
0,12855,1027,"['Hand sanitizers ""need to have at least 60% alcohol in them,"" said Dr. William Schaffner, professor of preventive medicine and infectious disease at Vanderbilt University School of Medicine.']",['William Schaffner'],Vanderbilt University
0,12856,1028,"['""Alcohol is pretty effective at killing germs, but it doesn\'t wash away stuff,"" said Dr. John Williams, a virologist at the University of Pittsburgh Medical Center Children\'s Hospital of Pittsburgh.']",['John Williams'],University of Pittsburgh
0,12879,1053,"['Yet the amount of money spent on such advertising exceeded a billion dollars in 2018, according a new report released Tuesday from the Rudd Center for Food Policy & Obesity at the University of Connecticut entitled Sugary Drinks FACTS 2020\n\n""Targeted marketing, spread across various platforms such as websites, apps, television and others, contributes to and exacerbates health disparities,"" said Ribakove, who was not involved in the RUDD study.']",['Ribakove'],University of Connecticut
0,12880,1054,"['""Black kids are seeing more than twice as many ads than White kids see,"" said study author Jennifer Harris, a senior research adviser for the Rudd Center for Food Policy & Obesity at the University of Connecticut.']",['Jennifer Harris'],University of Connecticut
0,12886,1060,"['Instead, companies should ""promote more images of these communities consuming foods and beverages that are more in line with good health and wellness,"" said New York University School of Medicine\'s Cassidy.']",['Cassidy'],New York University
0,12911,1110,"['Plus, Avis might be able to sell some of the used cars that are sitting idle at airports to raise even more cash, says Millman Research Associates analyst Michael Millman.']",['Michael Millman'],"University of California, Davis"
0,12912,1111,"['What gives Avis a leg up is a management team that has done a great job of cutting costs and pushing out the maturity dates on its debt until 2023, Curzio said.']",['Curzio'],"University of California, Davis"
0,12930,1129,"['The pandemic shows no signs of weakening in the US, said Michael Osterholm, head of the Center for Infectious Disease Research and Policy at the University of Minnesota in Minneapolis.']",['Michael Osterholm'],University of Minnesota
0,12951,1156,"['""There is no way to check and verify whether the complete destruction of data has taken place and if any third parties with whom the data is shared has also destroyed it,"" said Apar Gupta, a lawyer and executive director of the IFF.']",['Apar Gupta'],Cardiff University
0,13013,1227,"['""We\'re in the middle of a strong watershed moment,"" said Americus Reed, a marketing professor at the University of Pennsylvania\'s Wharton School.']",['Americus Reed'],University of Pennsylvania
0,13041,1258,"['Facts First: It\'s not true that the University of Washington model assumes there will be no mitigation efforts, as Amelia Apfel, spokeswoman for the IHME, said in an email: ""The statement that our model assumes no mitigation is not correct.']",['Amelia Apfel'],University of Washington
0,13046,1263,"['The European Communities (forerunner of the EU) were formed in the 1950s as part of a joint US-Western European plan to stabilize and secure Western Europe and promote prosperity, by means of trade liberalization and economic growth, throughout the shared transatlantic space,"" Desmond Dinan, a public policy professor at George Mason University who is an expert in the history of European integration, said in response to a previous version of this claim.']",['Desmond Dinan'],George Mason University
0,13054,1272,"[""Risk is linked to rallygoers' health, too\n\nWhile the demographics of the people who make it into the BOK area are unknown, it's a fair bet that many will be from, if not Tulsa, then Oklahoma, which in terms of health ranks low compared to other states, said Karen Dawn, an assistant professor in the School of Nursing at George Washington University.""]",['Karen Dawn'],George Washington University
0,13056,1282,"['Leaders hoping to slow the acceleration of the outbreak will have to consider how to implement measures that will both protect health and economy in the long term, Dr. Colleen Kraft, associate chief medical officer at Emory University Hospital, said Thursday on CNN Newsroom.']",['Colleen Kraft'],Emory University
0,13075,1301,"['""Men are torn between the breadwinning role and parenting,"" said Daniel L. Carlson, assistant professor of family and consumer studies at the University of Utah.']",['Daniel L. Carlson'],University of Utah
0,13076,1302,"[""Fathering and working may, finally, become more compatible\n\nTitan Alon, assistant professor of economics at University of California, San Diego, said that the pandemic will also likely lead to structural changes at work that will make dads' deeper engagement with family life possible.""]",['Titan Alon'],"University of California, Berkeley"
0,13082,1308,"['On Monday, US Secretary of State Mike Pompeo called the new Electoral Council ""illegal"" and said the sentence ""takes Venezuela further away from a democratic transition.""']",['Mike Pompeo'],Pennsylvania State University
0,13113,1355,"['“If I’m within say 3 feet of another person, whether I’m inside or outside and neither of us are wearing masks, we’re putting each other at risk,” Dr. David Aronoff, who is an infectious disease doctor with Vanderbilt University Medical Center, said.']",['David Aronoff'],Vanderbilt University
0,13119,1363,"['Dr. Colleen Kraft, associate chief medical officer at Emory University Hospital, said states needed to figure how to protect people while continuing to reopen economically.']",['Colleen Kraft'],Emory University
0,13120,1364,"['Republican Sen. James Lankford of Oklahoma acknowledged to CNN the rise in rates, but said the rally should not be postponed and ""we are pushing people to be attentive on this.""']",['James Lankford'],Sun Yat-sen University
0,13148,1395,"['""It\'s devastating for the tourism industry for sure but as an overall effect, the balance of trade in Iceland has not been hit that severely and opening the borders will also cause currency to flow out of the country with Icelanders traveling abroad,"" says Professor Tinna Ásgeirsdóttir of the University of Iceland.']",['Tinna Ásgeirsdóttir'],University of Iceland
0,13151,1398,"['Other politicians have also attributed higher case numbers to increased testing, but Dr. Ezekiel Emanuel, chair of the department of medical ethics and health policy at the University of Pennsylvania, said surges are outpacing testing.']",['Ezekiel Emanuel'],University of Pennsylvania
0,13152,1399,"['Republican Sen. James Lankford of Oklahoma acknowledged Wednesday to CNN the rise in rates, but said the rally should not be postponed and ""we are pushing people to be attentive on this.""']",['James Lankford'],Sun Yat-sen University
0,13165,1422,"['And when it comes to biological sex differences in immunity, we still know very little, said Adam Moeser, an associate professor of large animal clinical sciences at Michigan State University.']",['Adam Moeser'],Michigan State University
0,13166,1423,"[""Megan Frederickson, an associate professor at the department of ecology and evolutionary biology at the University of Toronto, said she'd struggled to get what she needed done with her 6-year-old at home since mid-March (and likely off school until September).""]",['Megan Frederickson'],University of Toronto
0,13168,1425,"['Other politicians have also attributed higher case numbers to increased testing, but Dr. Ezekiel Emanuel, chair of the Department of Medical Ethics and Health Policy at the University of Pennsylvania, said surges are outpacing testing.']",['Ezekiel Emanuel'],University of Pennsylvania
0,13178,1435,"['""Without looking at the data, you can get a sense of the risk that a large gathering puts all of us in,"" said Dr. Jabraan Pasha, an internal medicine specialist with University of Oklahoma Physicians on ""AC 360.""']",['Jabraan Pasha'],University of Oklahoma
0,13196,1466,"['Republican Sen. Mike Lee of Utah raised concerns with the legislation in a floor speech last week, saying, ""In its current form, this bill enables the federal government, if it\'s enacted, to purchase new lands in perpetuity without accountability, without oversight or any measures to make sure it can actually care for the land that it owns, perpetuating and worsening our already highly-problematic federal public lands policy.""']",['Mike Lee'],Sun Yat-sen University
0,13197,1467,"['While some politicians have attributed higher case numbers to better testing, recent surges are outpacing the increase in tests, said Dr. Ezekiel Emanuel, chair of the Department of Medical Ethics and Health Policy at the University of Pennsylvania.']",['Ezekiel Emanuel'],University of Pennsylvania
0,13198,1468,"['What states need to do if they don\'t want to shut down again\n\n""We\'re seeing these flare-ups, these hot spots now popping up in a number of states -- particularly Texas, Florida, Arizona,"" said Erin Bromage, an associate professor of biology at the University of Massachusetts Dartmouth.']",['Erin Bromage'],University of Massachusetts
0,13204,1475,"['Saad Omer, a Yale University infectious disease expert, said Operation Warp Speed needs to widen its portfolio to include the older technologies.']",['Saad Omer'],Yale University
0,13207,1478,"['""We just don\'t know if they\'re really safer,"" said Offit, the University of Pennsylvania vaccinologist.']",['Offit'],University of Pennsylvania
0,13208,1479,"['The scientific community will ""lose some credibility if that\'s the way it plays out,"" said Offit, the University of Pennsylvania vaccine specialist.']",['Offit'],University of Pennsylvania
0,13209,1480,"['""As a scientist, I\'m super excited about the new technology,"" said Omer, the Yale vaccine expert.']",['Omer'],Yale University
0,13234,1508,"['""People often turn to prayer in situations where they experience intense negative feelings, such as anger, grief or fear,"" said Brad Bushman, a professor of communication at The Ohio State University.']",['Brad Bushman'],Ohio State University
0,13236,1510,"['People pray for several reasons, said Dr. Christina Puchalski, a professor of medicine and health science at The George Washington University and director of The George Washington University Institute for Spirituality and Health.']",['Christina Puchalski'],George Washington University
0,13238,1512,"['""Prayer may help people see situations \'in a new light\' or from a different perspective,"" Ohio State University\'s Bushman, coauthor of the 2011 study, said.']",['Bushman'],Ohio State University
0,13272,1547,"['""The Fifth Circuit\'s powerful and well-reasoned opinion correctly found that the State likely would prevail on its argument that Texas\'s mail-in voting laws comply with the U.S. Constitution,"" Alejandro Garcia, deputy director of communications for Paxton, said in an email to CNN.']",['Alejandro Garcia'],Pennsylvania State University
0,13300,1580,"['Even if the virus were contained in the produced aerosols, it is unknown whether the virus would still be infectious; there is not yet clear evidence for fecal-oral transmission,"" Bryan Bzdek, an aerosol researcher at Britain\'s University of Bristol, said in a statement.']",['Bryan Bzdek'],University of Bristol
0,13304,1584,"['Mark Woolhouse, a professor of infectious disease epidemiology at the University of Edinburgh, said researchers found that children and teenagers were less susceptible to infection and less likely to show symptoms if infected.']",['Mark Woolhouse'],University of Edinburgh
0,13308,1588,"['""That\'s a highly statistically significant result,"" Martin Landray, deputy chief investigator of the trial and a professor at the University of Oxford , said on Tuesday.']",['Martin Landray'],University of Oxford
0,13310,1591,"['""That’s a highly statistically significant result,""\xa0Martin Landray, deputy chief investigator of the\xa0trial\xa0and a professor at the University of Oxford, said on Tuesday.']",['Martin Landray'],University of Oxford
0,13313,1594,"['""There is a risk and reward with reopening the campus -- some say it\'s not worth it and remote learning is still the way to go, but there are clear benefits to being on campus,"" said Robert Robbins, president of University of Arizona, which will be welcoming students back in the fall.']",['Robert Robbins'],University of Arizona
0,13319,1602,"['""Increased mobility and premature relaxation of social distancing led to more infections, and we see it in Florida, Arizona, and other states,"" said Ali Mokdad, one of the creators of the model from the Institute for Health Metrics and Evaluation (IHME) at the University of Washington.']",['Ali Mokdad'],University of Washington
0,13333,1616,"['And continued loosening of restrictions may make the impact of the next outbreak worse, said Ali Mokdad, one of the creators of the model from the Institute for Health Metrics and Evaluation (IHME) at the University of Washington.']",['Ali Mokdad'],University of Washington
0,13355,1645,"['Philip Toscano/PA Images/Getty Images\nResearchers at Imperial College London will begin human trials of a UK government-funded Covid-19 vaccine this week, the UK Department for Business, Energy and Industrial Strategy said in a statement.']",['Philip Toscano'],Imperial College London
0,13362,1652,"[""Washington Secretary of State Kim Wyman, whose state conducts its elections entirely by mail, expressed concern about the Postal Service's budget crisis, saying that it is crucial for the USPS to be properly funded in order to handle the mail-in ballots this November.""]",['Kim Wyman'],Pennsylvania State University
0,13387,1685,"['In an invited commentary on the research, Jean M. Twenge, professor of psychology at San Diego State University, said that ""a broader cultural trend toward delayed development"" could have had an impact on sexual trends.']",['Jean M. Twenge'],San Diego State University
0,13391,1689,"['Subjects are asked to look at pictures of different areas around the eyes and to assign them the correct emotional states, said Hess, a professor of developmental psychopathology at University of Cambridge.']",['Hess'],University of Cambridge
0,13393,1691,"['""We\'re going to have to face the harsh reality in some states that we may need to shut down again,"" said Dr. Jonathan Reiner, a professor at George Washington University School of Medicine.']",['Jonathan Reiner'],George Washington University
0,13394,1692,"['And the second wave of state shutdowns could be more damaging than the first\n\n""Because of quarantine fatigue, because of the economic effects of quarantine, another round of shutdowns might have even larger effects on businesses that may be on the edge of not being able to stay solvent,"" said Dr. Christopher Murray, director of the Institute for Health Metrics and Evaluation at the University of Washington.']",['Christopher Murray'],University of Washington
0,13401,1704,"['Lara Putnam, a historian who studies grassroots organizing at the University of Pittsburgh, told Time that, ""communities of color are stepping forward in outrage and saying we can\'t let this keep happening.']",['Lara Putnam'],University of Pittsburgh
0,13405,1708,"['The short answer is no,"" said Chris Collins, a professor and research director in the radiology department at the New York University School of Medicine.']",['Chris Collins'],New York University
0,13406,1709,"['""There\'s nothing different in terms of exposure,"" said Kenneth Foster, professor of bioengineering at the University of Pennsylvania, whose research focuses on the health and safety aspects of electromagnetic fields interacting with human bodies.']",['Kenneth Foster'],University of Pennsylvania
0,13410,1714,"['When a virus infects our cells, our immune response will recruit immune cells to the site to try to clear the infection, said Cara Brook, a postdoctoral Miller Fellow in the department of integrative biology at the University of California-Berkeley, in the CNN special.']",['Cara Brook'],"University of California, Berkeley"
0,13431,1742,"['""The risks of travel are usually more dependent on the personal choices of the traveler rather than the means of transport,"" said Dr. Daniel Griffin, an infectious disease specialist at Columbia University Medical Center.']",['Daniel Griffin'],Columbia University
0,13454,1770,"['""Unless people have seen ... official promises that everyone will be taken care of, they are left to guess at the probability of needing the extra toilet paper, sooner rather than later,"" said Baruch Fischhoff, a psychologist and professor in the department of engineering and public policy and the Institute for Politics and Strategy at Carnegie Mellon University, who wasn\'t involved in the study.']",['Baruch Fischhoff'],Carnegie Mellon University
0,13456,1772,"['This includes the postponement of not just sexual activity but also other activities related to mating and reproduction, including dating, living with a partner, pregnancy and birth,"" explained Jean M. Twenge, report author and professor of psychology at San Diego State University said in a statement.']",['Jean M. Twenge'],San Diego State University
0,13480,1807,"['""Along came Covid-19 unexpectedly, and it really turned lifestyles upside down for many, many families,"" said Myles Faith, a professor of education at the University at Buffalo and a coauthor on the study.']",['Myles Faith'],University at Buffalo
0,13487,1814,"['Waivers like these are likely to become a regular part of American life as the country continues to reopen and the coronavirus remains a threat, Catherine Sharkey, a professor at New York University School of Law, says.']",['Catherine Sharkey'],New York University
0,13490,1817,"['""It\'s not a great term to be labeled with on individual level,"" said Dr. Jared Baeten, a professor of public health and epidemiology, and the vice dean of the School of Public Health at the University of Washington.']",['Jared Baeten'],University of Washington
0,13543,1877,"[""But the work of hospital housekeepers has been just as vital, said Dr. Neil Prose, a pediatric dermatologist and professor at Duke University's Global Health Institute.""]",['Neil Prose'],Duke University
0,13544,1878,"['These little moments can save lives, said Jane Dutton, a scholar at the University of Michigan who has studied the role of hospital housekeepers and other ""invisible workers.""']",['Jane Dutton'],University of Michigan
0,13545,1879,"['""If the US is unable to check the growth in September, we could be facing worsening trends in October, November and the following months if the pandemic, as we expect, follows pneumonia seasonality,"" said Dr. Christopher Murray, director of the Institute for Health Metrics and Evaluation at the University of Washington School of Medicine.']",['Christopher Murray'],University of Washington
0,13567,1908,"['With people out of work, food banks are stepping up\n\nPhotos: With people out of work, food banks are stepping up\n\nWith people out of work, food banks are stepping up\n\nPhotos: With people out of work, food banks are stepping up\n\n""Volunteering might help enrich our own lives by strengthening our bonds to others, helping us feel a sense of purpose and optimism, and protecting us from feelings of loneliness, depressive symptoms, and hopelessness,"" said study author Eric Kim, a research scientist in the department of social and behavioral sciences at the Harvard T.H.']",['Eric Kim'],Harvard University
0,13573,1914,"['They have been involved in cleaning, maintenance, construction jobs,"" Dr. Viviana Martinez-Bianchi , a primary care doctor and associate professor in family medicine and community health at Duke, said during the discussion Wednesday.']",['Viviana Martinez-Bianchi'],Duke University
0,13579,1920,"['Brian Kemp during his time as secretary of state, they say are purpose-built to make voting more difficult.']",['Brian Kemp'],Pennsylvania State University
0,13589,1933,"['If everyone continues to take crowded buses and metro, which is what is happening, it won\'t work,"" said Paulo Lotufo, an epidemiologist at the University of São Paulo.']",['Paulo Lotufo'],University of São Paulo
0,13598,1942,"['“Unfortunately, the equipment that we have ordered, people think it is a militarized tool,” Rogers said of the ROOK.']",['Rogers'],Stony Brook University
0,13599,1943,['Commissioner Alan Perdue said that he also heard from people wondering whether the ROOK was necessary.'],['Alan Perdue'],Stony Brook University
0,13605,1949,"['""This is a complete meltdown and a failure of the secretary of state\'s office,"" said Abrams.']",['Abrams'],Pennsylvania State University
0,13624,1969,"['One of the reasons people shouldn\'t dismiss one another\'s gender identity is because it\'s ""basically disrespectful to ignore the preferred gender expression of an individual,"" said Dr. Jack Drescher, a clinical professor of psychiatry at Columbia University in New York City.']",['Jack Drescher'],Columbia University
0,13636,1984,"['And Amazon, which became a vital lifeline for many as states imposed lockdowns, has faced ongoing scrutiny of warehouse worker conditions\n\n""That was never going to last,"" said Daphne Keller, a professor at Stanford University\'s law school who focuses on platform regulation and internet users\' rights.']",['Daphne Keller'],Stanford University
0,13639,1987,"['Doing daily press briefings & assisting countries while under fire from all corners,"" Devi Sridhar, a global public health expert at University of Edinburgh, said in a tweet .']",['Devi Sridhar'],University of Edinburgh
0,13654,2003,"['""Decision makers -- pay attention to the math: emerging from lockdowns requires a gradual and phased approach to keep infection under control,"" said Michael Bonsall from the Mathematical Ecology Research group at the University of Oxford, who helped lead the study team.']",['Michael Bonsall'],University of Oxford
0,13684,2037,"['""Detailed contact tracing from Taiwan as well as the first European transmission chain in Germany suggested that true asymptomatics rarely transmit,"" said Babak Javid, a principal investigator at Tsinghua University School of Medicine in Beijing and an infectious disease consultant at Cambridge University Hospitals.']",['Babak Javid'],Tsinghua University
0,13687,2040,"['""With the economic hit many people have taken over the last few months, it\'s tougher to afford fresh, healthy food like fruits and veggies, which are more expensive than processed items,"" said Michael Widener, geographer at the University of Toronto.']",['Michael Widener'],University of Toronto
0,13688,2041,"['""Access to online grocery shopping is not equal,"" said Caitlin Caspi, assistant professor at the Department of Family Medicine and Community Health at the University of Minnesota Medical School.']",['Caitlin Caspi'],University of Minnesota
0,13690,2043,"['""The voting situation today in certain precincts in Fulton and DeKalb counties is unacceptable,"" Secretary of State Brad Raffensperger, a Republican, said.']",['Brad Raffensperger'],Pennsylvania State University
0,13703,2059,"[""'Trying to slice the salami very fine'\n\nWhether someone is presymptomatic or or simply experiencing very mild symptoms is not of importance to the person on the receiving end of the transmission, said Dr. William Schaffner, a Vanderbilt University professor and longtime adviser to the CDC.""]",['William Schaffner'],Vanderbilt University
0,13710,2066,"['Kim Davison, who recently graduated from the University of Utah, said her chapter also dropped requirements for members and pivoted to team-bonding activities including a virtual book club and Wine Wednesdays for those who were of drinking age.']",['Kim Davison'],University of Utah
0,13716,2072,"['""This guidance is only as good as what\'s implemented,"" State Superintendent Tony Thurmond said in a news conference.']",['Tony Thurmond'],Pennsylvania State University
0,13731,2096,"['""This guidance is only as good as what\'s implemented,"" State Superintendent Tony Thurmond said in a press conference.']",['Tony Thurmond'],Pennsylvania State University
0,13745,2117,"[""Here's where we stand on getting a coronavirus vaccine Writing in The New York Times Monday, a University of Pennsylvania professor whose team developed a vaccine for rotavirus and a former White House health policy adviser under President Barack Obama, said they have concerns about political pressure to rush a Covid vaccine.""]",['Barack Obama'],University of Pennsylvania
0,13766,2144,"['""We are gathering information to understand who was initial source of exposure that caused the outbreak,"" said New Jersey State Epidemiologist Dr. Tina Tan in the statement.']",['Tina Tan'],Pennsylvania State University
0,13781,2159,"['Caution fatigue ""occurs when people show low motivation or energy to comply with safety guidelines,"" said Jacqueline Gollan, who holds two professorships at the Northwestern University Feinberg School of Medicine: one in psychiatry and behavioral sciences, and another in obstetrics and gynecology.']",['Jacqueline Gollan'],Northwestern University
0,13782,2160,"['Caution fatigue also comes from cognitive challenges, said Eric Zillmer, a professor of neuropsychology at Drexel University in Pennsylvania.']",['Eric Zillmer'],Drexel University
0,13787,2166,"[""The study period ended on April 6, but keeping shutdown orders in place after that time has likely led to even more coronavirus infections being avoided — even though maintaining such measures has been difficult, the study's lead author, Solomon Hsiang, a professor and director of the Global Policy Laboratory at the University of California, Berkeley, said in a press release on Monday.""]",['Solomon Hsiang'],"University of California, Berkeley"
0,13794,2173,"['""There are some viruses that we still do not have vaccines against,"" said Dr. David Nabarro, a professor of global health at Imperial College London.']",['David Nabarro'],Imperial College London
0,13797,2176,"['David Williams, Harvard University professor of public health and African American studies, said Covid-19 is just the latest disease to disproportionately impact minority communities.']",['David Williams'],Harvard University
0,13820,2203,"['""A lot of small businesses, even if they are squarely situated in the physical world, are going to see the digital channel as a source of resilience,"" said Arun Sundararajan, a business professor at New York University and author of ""The Sharing Economy.""']",['Arun Sundararajan'],New York University
0,13821,2204,"['""One result may be that even though we will undoubtedly lose many in-person businesses, we may have a more robust on- and off-line landscape of experiences and businesses available after the pandemic,"" said Jane Desmond, professor of anthropology and gender and women\'s studies at the University of Illinois at Urbana-Champaign.']",['Jane Desmond'],University of Illinois at Urbana-Champaign
0,13845,2229,"[""Why we do it\n\nIt's often a natural response: Shaming or scolding others for not abiding by the rules is a natural response, says June Tangney, a clinical psychologist and professor at George Mason University.""]",['June Tangney'],George Mason University
0,13852,2237,"['Acknowledge your feelings and put a label on them\n\n""I think the most important thing is to acknowledge and sit with the idea that something is making us uncomfortable,"" said Dr. Alfiee Breland-Noble , associate professor of psychiatry at Georgetown University Medical Center.']",['Alfiee Breland-Noble'],Georgetown University
0,13861,2247,"['""We reviewed the data and concluded that there is no evidence of a beneficial effect of hydroxychloroquine in patients hospitalized with Covid and decided to stop enrolling patients to the hydroxychloroquine arm, with immediate effect, and that has been actioned this morning,"" Martin Landray, deputy chief investigator of the trial and a professor at the University of Oxford , said during a media briefing on Friday.']",['Martin Landray'],University of Oxford
0,13862,2248,"['Peter Horby, chief investigator for the Recovery Trial and a professor at the University of Oxford, said on Friday that his colleagues and he have notified WHO about the data found in their trial and the decision to end this arm of the study.']",['Peter Horby'],University of Oxford
0,13871,2260,"['Peter Horby, chief investigator for the Recovery Trial and a professor at\xa0the University of Oxford, said on Friday that his colleagues and he have notified WHO about the data found in their trial and the decision to end\xa0this arm of the study.']",['Peter Horby'],University of Oxford
0,13881,2270,"[""The Ranger, Ford's new mid-size pickup, which is smaller than the big F-150, has caught on with his truck loving Texas customers, Huth said.""]",['Huth'],University of Oxford
0,13931,2332,"['Here\'s why ""Real stimulus fireworks,"" said Carsten Brzeski, chief eurozone economist at the Dutch bank ING.']",['Carsten Brzeski'],University of Washington
0,13970,2378,"['��Our analysis quantifies the global economic benefits of robust public health responses and suggests that economic justifications to reopen businesses could backfire if they result in another round of lockdowns,” said Steve Davis of the University of California Irvine, who took part in the study.']",['Steve Davis'],"University of California, Irvine"
0,13977,2385,"['“Our analysis quantifies the global economic benefits of robust public health responses and suggests that economic justifications to re-open businesses could backfire if they result in another round of lockdowns,” said Steve Davis of the University of California Irvine, who took part in the study.']",['Steve Davis'],"University of California, Irvine"
0,13984,2392,"['But it is far from a cohesive group, said J.J. MacNab, a fellow at George Washington University who studies anti-government extremism.']",['J.J. MacNab'],George Washington University
0,13994,2403,"[""The University of Minnesota study has been covered in the media over the past few months, and Dr. David Boulware, the author of the new study, says the president's physician sent him an email on May 9, seeking his opinion about taking the drug preventatively, and asking about the results of the study and the dose the study subjects were taking.""]",['David Boulware'],University of Minnesota
0,13995,2404,"['""I knew they were probably going to ignore what I said because the White House had been talking about hydroxychloroquine for weeks and weeks and weeks,"" said Boulware, an infectious disease expert and professor of medicine at the University of Minnesota.']",['Boulware'],University of Minnesota
0,14002,2411,"['Sweden\'s Covid-19 death toll now stands at 4,542, while Denmark\'s is 580 and Norway\'s is 237, according to Johns Hopkins University\n\n""There are things that we could have done better but in general I think that Sweden has chosen the right way,"" Sweden\'s chief epidemiologist Anders Tegnell said Wednesday, in an interview with Swedish newspaper Dagens Nyheter\n\nMuch of the criticism around Sweden\'s response has focused on the high death rates in care homes.']",['Anders Tegnell'],Johns Hopkins University
0,14005,2415,"['Features such as location tracking could result in more targeted ads, said Brian Vecci, field CTO for the data security company Varonis.']",['Brian Vecci'],University of Victoria
0,14050,2469,"[""Reneta McCarthy, a senior lecturer at the School of Hotel Administration at Cornell University, says that while it is undoubtedly a marketing ploy for a brand to visibly state that it's working with a well-known company to achieve safety or has new safety measures, the strategy is likely to be effective in getting people to travel again.""]",['Reneta McCarthy'],Cornell University
0,14073,2493,"['""Historically and practically, such a request is not necessarily a prerequisite to the President using regular federal troops for domestic law enforcement,"" said Stephen Vladeck, a University of Texas law professor and CNN contributor.']",['Stephen Vladeck'],University of Texas at Austin
0,14077,2497,"['""Our hands are much more tied right now than before the pandemic,"" said Dr. Sherry Chou, an associate professor of critical care medicine, neurology and neurosurgery at the University of Pittsburgh School of Medicine.']",['Sherry Chou'],University of Pittsburgh
0,14080,2500,"['Some of the best-known symptoms of Covid-19 might be caused by the virus invading the brain, said Dr. Robert Stevens, an associate professor of anesthesiology and critical care medicine at Johns Hopkins University.']",['Robert Stevens'],Johns Hopkins University
0,14081,2501,"['Many doctors put patients who are on mechanical ventilators into a deep sleep to prevent them from pulling out their breathing tubes, which would kill them, said Dr. Pratik Pandharipande, chief of anesthesiology and critical care medicine at Vanderbilt University School of Medicine in Nashville, Tennessee.']",['Pratik Pandharipande'],Vanderbilt University
0,14083,2503,"['Under normal circumstances, hospitals would invite family members into the ICU to reassure patients and keep them grounded, said Dr. Carla Sevin, director of the ICU Recovery Center, also at Vanderbilt.']",['Carla Sevin'],Vanderbilt University
0,14116,2542,"['""Vicarious trauma through screens is real, especially for marginalized communities who may have experienced similar actions first-hand,"" said Dr. Jenny Radesky, a developmental behavioral pediatrician who teaches at the University of Michigan.']",['Jenny Radesky'],University of Michigan
0,14136,2562,"[""Dr. Amesh Adalja, a senior scholar focused on emerging infectious disease at the Center for Health Security at Johns Hopkins University, said while he felt the initial exuberance in the press about Moderna's vaccine was perhaps premature, he found the results encouraging.""]",['Amesh Adalja'],Johns Hopkins University
0,14138,2564,"['Deborah Pearlstein, a constitutional law professor at Yeshiva University\'s Cardozo School of Law, has said the ""Constitution ... contains no specific requirement of physical presence for members to vote.""']",['Deborah Pearlstein'],Yeshiva University
0,14141,2568,"[""Dr. Ashish Jha, the director of Harvard's Global Health Institute, said on the same show that he wished demonstrators would wear masks to protect themselves and others.""]",['Ashish Jha'],Harvard University
0,14144,2571,"['""It was a first step, but it did fall short in terms of the enormous need,"" CAP\'s Hamm said.']",['Hamm'],University of Cape Town
0,14157,2590,"['“The data is clear in revealing that there is still an elevated risk of SARS-Co-V-2 infection despite availability of PPE,” said King’s College London professor and senior study author Sebastien Ourselin.']",['Sebastien Ourselin'],King’s College London
0,14177,2614,"[""Dr. Ryan Westergaard, Wisconsin's chief medical officer and State epidemiologist for communicable disease, said in a statement that staying home, socially distancing and washing hands are effective ways to stop the spread of the virus.""]",['Ryan Westergaard'],Pennsylvania State University
0,14180,2617,"['""The federal relief programs have prevented more substantial declines in the finances of consumers, partly shielding them from the unprecedented surge in job losses, reduced work hours, and salary cuts,"" said University of Michigan economist Richard Curtin in the report.']",['Richard Curtin'],University of Michigan
0,14199,2637,"['While there is clearly a growing interest in long-term leisure stays, Bjorn Hanson, an adjunct professor at the Tisch Center of Hospitality at New York University, says that they account for only between 3% and 5% percent of overall hotel occupancy.']",['Bjorn Hanson'],New York University
0,14212,2652,"['""To continue to suggest that ICE had some role in this process is not only inaccurate, as confirmed by the information already provided to this committee, but also irresponsible,"" Albence said at the time.']",['Albence'],Rice University
